ID_event,Event_Type,Event_Description,Event_Strength,Geographic_Impact,Start_date,End_date,Precise_Date_Start,Precise_Date_End,Season,Chronological_precision,Lat,Lon,Modern_Location_Name,Ancient_Location_Name,Spatial_Precision,Extra_Notes,Paleoenvironmental_Comparison
295,5,"The chronicler records for the year 1430, in December, heavy rainfall in Terra d'Otranto that destroyed many houses and crops.",2,2,1430,1430,1/12/1430,31/12/1430,Autumn/Winter,5,40.13916372,18.47937996,Terra d'Otranto,Terra Hydronti,FALSE,,
296,12,"The chronicler records for the year 1430, in December, a flood in Terra d'Otranto that destroyed many houses, crops and also killed animals.",2,2,1430,1430,1/12/1430,31/12/1430,Autumn/Winter,5,40.13916372,18.47937996,Terra d'Otranto,Terra Hydronti,FALSE,,
297,14,"The chronicler records on 5 December 1456, at the 11th hour, a strong earthquake throughout the Kingdom that destroyed buildings in Abruzzo, Campania and, as regards Terra d'Otranto, damaged Brindisi, Oria, Alessano, Castro, Manduria, Nerito and Lezze.",3,4,1456,1456,11/12/1456,11/12/1456,Autumn,5,40.13916372,18.47937996,Regno/Terra d'Otranto,Regnum/Terra Hydronti,FALSE,,
298,4,"The chronicler records for the year 1457, precisely on 15 January, a heavy snowfall in Terra d'Otranto reaching about twelve palms, killing many animals and drying up many trees.",2,2,1457,1457,15/01/1457,15/01/1457,Winter,5,40.13916372,18.47937996,Terra d'Otranto,Terra Hydronti,FALSE,,
299,12,"The chronicler records for the year 1457, precisely on 15 January, a heavy snowfall in Terra d'Otranto reaching about twelve palms, killing many animals and drying up many trees.",2,2,1457,1457,15/01/1457,15/01/1457,Winter,5,40.13916372,18.47937996,Terra d'Otranto,Terra Hydronti,FALSE,,
300,7,"The chronicler records for the year 1458, precisely on 20 April, a locust invasion in Terra d'Otranto that destroyed all crops, vineyards and trees, causing a general famine throughout the year.",2,2,1458,1458,20/04/1458,20/04/1458,Spring,5,40.13916372,18.47937996,Terra d'Otranto,Terra Hydronti,FALSE,,
301,11,The chronicler records on 15 September 1465 a solar eclipse.,1,4,1465,1465,15/09/1465,15/09/1465,Summer,5,,,Italia,Italia,FALSE,,
302,4,The chronicler records on 3 May 1467 heavy hailstorms in Terra d'Otranto.,2,2,1467,1467,03/05/1467,03/05/1467,Spring,5,40.13916372,18.47937996,Terra d'Otranto,Terra Hydronti,FALSE,,
303,5,The chronicler records on 3 May 1467 heavy rainfall so severe that it was believed the Day of Judgement had come.,2,2,1467,1467,03/05/1467,03/05/1467,Spring,5,40.13916372,18.47937996,Terra d'Otranto,Terra Hydronti,FALSE,,
304,10,The chronicler records on 25 July 1480 a violent storm in Brindisi preventing a fleet from docking.,1,1,1480,1480,25/07/1480,25/07/1480,Summer,5,40.63465928,17.94,Brindisi,Brundisium,TRUE,,
305,5,The chronicler records on 5 September 1483 heavy rainfall in Terra d'Otranto.,2,2,1483,1483,05/09/1483,05/09/1483,Autumn,5,40.13916372,18.47937996,Terra d'Otranto,Terra Hydronti,FALSE,,
306,4,The chronicler records on 5 September 1483 a severe hailstorm in Terra d'Otranto.,2,2,1483,1483,05/09/1483,05/09/1483,Autumn,5,40.13916372,18.47937996,Terra d'Otranto,Terra Hydronti,FALSE,,
307,12,The chronicler records on 5 September 1483 that due to the heavy rainfall and hailstorm many animals drowned.,2,2,1483,1483,05/09/1483,05/09/1483,Autumn,5,40.13916372,18.47937996,Terra d'Otranto,Terra Hydronti,FALSE,,
308,11,The chronicler records on 16 March 1485 a solar eclipse at the 22nd hour.,1,4,1485,1485,16/03/1485,16/03/1485,Winter,5,,,Italia,Italia,FALSE,,
309,14,The annalist records on 4 December 1456 a strong earthquake that destroyed houses in Naples and other places throughout the Kingdom.,2,4,1456,1456,4/12/1456,4/12/1456,Autumn,5,,,Regno,Regnum,FALSE,,
310,14,The annalist records on 14 January 1466 a strong earthquake.,2,4,1466,1466,14/01/1466,14/01/1466,Winter,5,,,Regno,Regnum,FALSE,,
311,7,The annalist records for the year 1485 in March a locust invasion throughout the Kingdom.,2,4,1485,1485,01/03/1485,31/09/1485,Winter/Spring/Summer,5,,,Regno,Regnum,FALSE,,
312,11,The annalist records on 1 January 1386 a solar eclipse.,1,4,1386,1386,01/01/1386,01/01/1386,Winter,5,,,Italia,Italia,FALSE,,
313,14,"The annalist records on 5 December 1456, at the 10th hour, a great earthquake.",1,4,1456,1456,5/12/1456,5/12/1456,Autumn,5,,,Regno,Regnum,FALSE,,
314,11,The annalist records on 4 June 764 a solar eclipse.,1,4,764,764,04/06/0764,04/06/0764,Spring,5,,,Italia,Italia,FALSE,,
315,11,The annalist records on 23 August 774 a solar eclipse.,1,4,774,774,23/08/774,23/08/774,Summer,5,,,Italia,Italia,FALSE,,
316,11,The annalist records on 1 October 787 a solar eclipse.,1,4,787,787,1/10/0787,1/10/0787,Autumn,5,,,Italia,Italia,FALSE,,
317,11,The annalist records on 22 December 969 a solar eclipse.,1,4,969,969,22/12/969,22/12/969,Winter,5,,,Italia,Italia,FALSE,,
318,11,The annalist records on 29 June 1034 a solar eclipse.,1,4,1034,1034,29/06/1034,29/06/1034,Summer,5,,,Italia,Italia,FALSE,,
319,11,The annalist records on 9 January 1042 a lunar eclipse.,1,4,1042,1042,09/01/1042,09/01/1042,Winter,5,,,Italia,Italia,FALSE,,
320,2,The annalist records for the year 1085 a great famine causing many deaths.,3,4,1085,1085,,,,3,,,Italia,Italia,FALSE,,
321,11,The annalist records on 6 August 1096 a lunar eclipse.,1,4,1096,1096,06/08/1096,06/08/1096,Summer,5,,,Italia,Italia,FALSE,,
322,11,The annalist records for the year 1178 a solar eclipse.,1,4,1178,1178,,,,3,,,Italia,Italia,FALSE,,
323,3,"The chronicler informs us that in 1105 there was a great overflowing of rivers and the fall of very heavy snow, though no location is indicated.",1,4,1105,1105,,,,3,,,Regno,Regnum,FALSE,,
324,4,"The chronicler informs us that in 1105 there was a great overflowing of rivers and the fall of very heavy snow, though no location is indicated.",1,4,1105,1105,,,,3,,,Regno,Regnum,FALSE,,
325,2,The chronicler informs us that in 1108 there was a poor grape harvest and a mass death of animals.,1,4,1108,1108,,,,3,,,Regno,Regnum,FALSE,,
326,12,The chronicler informs us that in 1108 there was a poor grape harvest and a mass death of animals.,1,4,1108,1108,,,,3,,,Regno,Regnum,FALSE,,
327,14,"The chronicler informs us that in 1113 there were a series of earthquakes that destroyed many buildings of all kinds, also disturbing the waters.",3,4,1113,1113,,,,3,,,Regno,Regnum,FALSE,,
328,6,"The chronicler informs us that in 1113 there were a series of earthquakes that destroyed many buildings of all kinds, also disturbing the waters.",3,4,1113,1113,,,,3,,,Regno,Regnum,FALSE,,
329,14,The chronicler informs us that in 1119 there were a series of great earthquakes.,2,4,1119,1119,,,,3,,,Regno,Regnum,FALSE,,
330,14,The chronicler records for the year 1139 a very violent earthquake that destroyed houses in various places.,2,4,1139,1139,,,,3,,,Regno,Regnum,FALSE,,
331,7,The chronicler records for the year 1161 a locust invasion in some parts of Apulia. They remained two summers in the area of Venafro and Isernia.,2,3,1161,1163,,,,3,,,Puglia/Venafro/Isernia,Apulia/Venafrum/Sernia,TRUE,,
332,11,The chronicler records on 5 March 1197 a lunar eclipse.,1,4,1197,1197,05/03/1197,05/03/1197,Winter,5,,,Italia,Italia,FALSE,,
333,11,The chronicler records on 29 July 1208 a lunar eclipse.,1,4,1208,1208,29/07/1208,29/07/1208,Summer,5,,,Italia,Italia,FALSE,,
334,14,"The chronicler records for the year 1209 a series of earthquakes in many provinces, particularly those of the Valvina and Chieti.",2,4,1209,1209,,,,3,,,Regno,Regnum,FALSE,,
335,3,The chronicler records between January and February 1105 the overflowing of watercourses.,1,4,1105,1105,01/01/1105,28/02/1105,Winter,5,,,Regno,Regnum,FALSE,,
336,4,The chronicler records between January and February 1105 a heavy snowfall.,1,4,1105,1105,01/01/1105,28/02/1105,Winter,5,,,Regno,Regnum,FALSE,,
337,2,The chronicler records for the year 1108 a wine shortage.,1,4,1108,1108,,,,3,,,Regno,Regnum,FALSE,,
338,12,The chronicler records for the year 1108 a mass death of animals.,1,4,1108,1108,,,,3,,,Regno,Regnum,FALSE,,
339,11,"The chronicler records for the year 1479, on 29 June, a solar eclipse.",1,4,1479,1479,29/06/1479,29/06/1479,Summer,5,,,Italia,Italia,FALSE,,
340,11,"The chronicler records for the year 1485, on 6 March, a solar eclipse.",1,4,1485,1485,06/03/1485,06/03/1485,Winter,5,,,Italia,Italia,FALSE,,
341,7,"The chronicler records for the year 1485, in March, a locust invasion that caused great damage and lasted many months.",2,4,1485,1485,01/03/1485,31/03/1485,Winter/Spring,5,,,Regno,Regnum,FALSE,,
342,10,"The hagiographer describes a miracle that occurred in 1151 during the translation of the remains of Saint Cataldo to Taranto, in which he intervenes to save a pilgrim from a windstorm, mentioning strong winds near Trani.",2,1,1151,1151,,,,3,41.2764668,16.41386453,Trani,Tranum,TRUE,,
343,10,"The hagiographer describes a miracle during the life of Saint Cataldo, difficult to place chronologically, in which, in the waters near Apulia, he was able to calm a storm by throwing a ring into the sea.",1,3,610/620,685,610/620,08/03/0685,,5,,,Puglia,Apulia,FALSE,,
344,10,"The hagiographer describes a miracle during the life of Saint Nicola Pellegrino, difficult to place chronologically, in which, at the port of Taranto, he was able to bring a ship to dock despite strong contrary winds.",1,1,1075,1094,1075,02/06/1094,,5,40.46,17.26,Taranto,Hydrontum,TRUE,,
345,3,A petition of 1372 from the mayor of the University of Trani addressed to Queen Joanna mentions strong winds and a flood that damaged the port and city walls.,2,1,1372,1372,,12/04/1372,Spring,5,41.2764668,16.41386453,Trani,Tranum,TRUE,,
346,10,A petition of 1372 from the mayor of the University of Trani addressed to Queen Joanna mentions strong winds and a flood that damaged the port and city walls.,2,1,1372,1372,,12/04/1372,Spring,5,41.2764668,16.41386453,Trani,Tranum,TRUE,,
347,3,Flood in Bari on 2 October 1557.,,1,1557,1557,2/10/1557,2/10/1557,Autumn,5,41.11970826,16.86057493,Bari,Barum,TRUE,,
348,3,Flood in Terra di Bari in February 1683.,,1,1683,1683,,,,5,41.11970826,16.86057493,Bari,Barum,TRUE,,
349,3,Flood in Bari on 27 September 1827.,2,1,1827,1827,27/09/1827,27/09/1827,Autumn,5,41.11970826,16.86057493,Bari,Barum,TRUE,,
350,3,Flood in Terra di Bari in August 1883.,,1,1883,1883,,,,5,41.11970826,16.86057493,Bari,Barum,TRUE,,
351,3,Flood in Monopoli in 1896.,2,1,1896,1896,,,,3,40.95,17.29,Monopoli,,TRUE,,
352,3,Flood in Bari in 1810.,,1,1810,1810,,,,5,41.11970826,16.86057493,Bari,Barum,TRUE,,
353,3,"A flood is recorded in Castellana-Grotte on 28 August 1741, where the maximum water level reached 6 metres.",,1,1741,1741,28/08/1741,28/08/1741,Summer,5,40.8835651,17.16729319,Castellana-Grotte,,TRUE,,
354,3,"A flood is recorded in Castellana-Grotte on 1 November 1784, where the maximum water level reached 5 metres, causing 9 deaths.",2,1,1784,1784,01/11/1784,01/11/1784,Autumn,5,40.8835651,17.16729319,Castellana-Grotte,,TRUE,,
355,3,Flood in Castellana-Grotte on 19 September 1853.,2,1,1853,1853,19/09/1853,19/09/1853,Summer,5,40.8835651,17.16729319,Castellana-Grotte,,TRUE,,
356,3,Flood in Castellana-Grotte on 12 October 1855.,2,1,1855,1855,12/10/1855,12/10/1855,Autumn,5,40.8835651,17.16729319,Castellana-Grotte,,TRUE,,
357,3,Flood in Castellana-Grotte on 22 June 1874.,2,1,1874,1874,22/06/1874,22/06/1874,Summer,5,40.8835651,17.16729319,Castellana-Grotte,,TRUE,,
358,3,Flood in Castellana-Grotte on 24 September 1888.,2,1,1888,1888,24/09/1888,24/09/1888,Autumn,5,40.8835651,17.16729319,Castellana-Grotte,,TRUE,,
359,3,Flood in Castellana-Grotte on 25 November 1894.,2,1,1894,1894,25/11/1894,25/11/1894,Autumn,5,40.8835651,17.16729319,Castellana-Grotte,,TRUE,,
360,3,"Flood in Castellana-Grotte on 9 November 1896, causing 4 deaths and rendering approximately six hundred houses uninhabitable; water level reached 5.40 metres.",2,1,1896,1896,09/11/1896,09/11/1896,Autumn,5,40.8835651,17.16729319,Castellana-Grotte,,TRUE,,
361,2,A famine is recorded in Apulia between 1763 and 1764.,3,3,1763,1764,,,,3,,,Puglia,Apulia,FALSE,,
362,7,"Locust invasion in 1727–1728 in Apulia, making wheat yields disastrous.",2,3,1727,1727,,,,3,,,Puglia,Apulia,FALSE,,
363,7,A locust invasion is recorded in May 1759 in Terra d'Otranto.,2,3,1759,1759,01/05/1759,31/05/1759,Spring,5,40.13916372,18.47937996,Terra d'Otranto,Terra Hydronti,FALSE,,
364,7,A locust invasion is recorded from July 1756 in Terra di Bari.,2,3,1756,1756,01/07/1756,31/07/1756,Summer,5,41.05276771,16.96981273,Terra di Bari,,,,
365,7,A locust invasion is recorded from late May to July 1762 in Apulia.,2,3,1762,1762,31/05/1762,15/07/1762,Spring/Summer,5,,,Puglia,Apulia,FALSE,,
366,7,A locust invasion is recorded in May 1766 in Terra d'Otranto.,2,3,1766,1766,01/05/1766,31/05/1766,Spring,5,40.13916372,18.47937996,Terra d'Otranto,Terra Hydronti,FALSE,,
367,7,A locust invasion is recorded in July 1780 in Terra d'Otranto and Terra di Bari.,2,3,1780,1780,01/07/1780,31/07/1780,Summer,5,,,Terra d'Otranto/Terra di Bari,Terra Hydronti,FALSE,,
368,7,A locust invasion is recorded in spring 1781 in Terra d'Otranto and Terra di Bari.,2,3,1781,1781,,,Spring,4,,,Terra d'Otranto/Terra di Bari,Terra Hydronti,FALSE,,
369,7,A locust invasion is recorded in summer 1783 in Terra d'Otranto.,2,3,1783,1783,,,Summer,4,40.13916372,18.47937996,Terra d'Otranto,Terra Hydronti,FALSE,,
370,7,A locust invasion is recorded in spring 1784 in Terra d'Otranto.,2,3,1784,1784,,,Spring,4,40.13916372,18.47937996,Terra d'Otranto,Terra Hydronti,FALSE,,
371,7,A locust invasion is recorded in May 1762 in the Lecce area.,2,1,1762,1762,01/05/1762,31/05/1762,Spring,5,40.35,18.17,Lecce,,TRUE,,
372,7,A locust invasion is recorded in May 1762 in the Poggiardo area.,2,1,1762,1762,01/05/1762,31/05/1762,Spring,5,40.03,18.23,Poggiardo,,TRUE,,
373,5,"Heavy rainfall is recorded in the Barletta district in May 1762, damaging crops.",2,1,1762,1762,01/05/1762,31/05/1762,Spring,5,41.31,16.28,Barletta,,TRUE,,
374,5,"Heavy rainfall is recorded in the Poggiardo area in summer 1762, causing olive flowers to fall and ruining the harvest.",2,1,1762,1762,,,Summer,4,40.03,18.23,Poggiardo,,TRUE,,
375,1,"A persistent drought is recorded in the Poggiardo area from September 1762 throughout October, resulting in a disappointing grape harvest and very few olives.",2,1,1762,1762,01/09/1762,31/10/1762,Summer/Autumn,5,40.03,18.23,Poggiardo,,TRUE,,
376,9,Giacinto Cocola reports in a letter of 30 April 1764 on very cold weather and frosts in Bisceglie.,2,1,1764,1764,30/04/1764,30/04/1764,Spring,5,41.24,16.5,Bisceglie,,TRUE,,
377,9,Friar Domenico Caravaglio reports to the Duke of Poggiardo that in Cerignola there were frosts that damaged the 1764 harvest.,2,1,1764,1764,,,,3,41.26,15.89,Cerignola,,TRUE,,
378,2,Famine in 1651 in Acquaviva delle Fonti.,2,1,1651,1651,,,,3,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
379,2,Famine in 1657 in Acquaviva delle Fonti.,2,1,1657,1657,,,,3,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
380,2,Famine in 1672 in Acquaviva delle Fonti.,2,1,1672,1672,,,,3,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
381,2,Famine in 1673 in Acquaviva delle Fonti.,2,1,1673,1673,,,,3,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
382,2,Famine in 1674 in Acquaviva delle Fonti.,2,1,1674,1674,,,,3,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
383,2,Famine in 1681 in Acquaviva delle Fonti.,2,1,1681,1681,,,,3,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
384,2,Famine in 1682 in Acquaviva delle Fonti.,2,1,1682,1682,,,,3,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
385,2,Famine in 1691 in Acquaviva delle Fonti.,2,1,1691,1691,,,,3,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
386,2,Famine in 1692 in Acquaviva delle Fonti.,2,1,1692,1692,,,,3,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
387,2,A famine is recorded in 1723 in Acquaviva delle Fonti.,2,1,1723,1723,,,,3,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
388,1,A drought is recorded in spring 1724 in Acquaviva delle Fonti that compromised the harvest.,2,1,1724,1724,,,Spring,4,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
389,2,A famine is recorded in 1750 in Acquaviva delle Fonti.,2,1,1750,1750,,,,3,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
390,1,A drought is recorded in spring 1716 in Acquaviva delle Fonti.,2,1,1716,1716,,,Spring,4,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
391,1,A drought is recorded in 1706 in Acquaviva delle Fonti.,2,1,1706,1706,,,,3,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
392,1,A drought is recorded in April 1727 in Acquaviva delle Fonti.,2,1,1727,1727,01/04/1727,30/04/1727,Spring,5,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
393,1,A drought is recorded between 1738 and 1739 in Acquaviva delle Fonti.,2,1,1738,1739,,,,3,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
394,1,A drought is recorded between 1736 and 1739 in Molfetta.,2,1,1736,1739,,,,3,41.2,16.59,Molfetta,,TRUE,,
395,1,A drought is recorded in April 1754 in Acquaviva delle Fonti.,2,1,1754,1754,,,,3,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
396,1,A drought is recorded between April 1755 and 10 May in Acquaviva delle Fonti.,2,1,1755,1755,01/04/1755,10/05/1755,Spring,5,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
397,1,A drought is recorded between March and May 1756 in Acquaviva delle Fonti.,2,1,1756,1756,01/03/1756,31/05/1756,Winter/Spring,5,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
398,8,Excessive heat is recorded between 1758 and 1760 in Acquaviva delle Fonti.,2,1,1758,1760,,,,3,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
399,1,A drought is recorded in February 1761 in Acquaviva delle Fonti.,2,1,1761,1761,01/02/1761,28/02/1761,Winter,5,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
400,1,A drought is recorded in spring and summer 1762 in Acquaviva delle Fonti.,2,1,1762,1762,,,Spring/Summer,4,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
401,1,A drought is recorded in autumn 1763 in Acquaviva delle Fonti.,2,1,1763,1763,,,Autumn,4,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
402,1,A drought is recorded in April 1765 in Acquaviva delle Fonti.,2,1,1765,1765,01/04/1765,30/04/1765,Spring,5,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
403,1,A drought is recorded in summer 1767 in Acquaviva delle Fonti.,2,1,1767,1767,,,Summer,4,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
404,1,A drought is recorded in spring and summer 1768 in Acquaviva delle Fonti.,2,1,1768,1768,,,Spring/Summer,4,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
405,5,Abundant rainfall is recorded on 10 May 1755 in Acquaviva delle Fonti after a period of drought.,1,1,1755,1755,10/05/1755,10/05/1755,Spring,5,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
406,1,A drought is recorded in spring 1777 in Acquaviva delle Fonti.,2,1,1777,1777,,,Spring,4,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
407,1,A drought is recorded in spring 1778 in Acquaviva delle Fonti.,2,1,1778,1778,,,Spring,4,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
408,1,A drought is recorded in summer 1788 in Acquaviva delle Fonti.,2,1,1788,1788,,,Summer,4,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
409,1,A drought is recorded between November and December 1809 in Acquaviva delle Fonti.,2,1,1809,1809,1/11/1809,31/12/1809,Autumn/Winter,5,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
410,1,Drought between January and March 1817 in Acquaviva delle Fonti.,2,1,1817,1817,01/01/1817,31/03/1817,Winter/Spring,5,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
411,9,Excessive cold is recorded between January and March 1808 in Acquaviva delle Fonti.,2,1,1808,1808,01/01/1808,31/03/1808,Winter/Spring,5,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
412,5,"Heavy rainfall is recorded in August 1808 in Acquaviva delle Fonti, damaging the September grape harvest and causing damage to tree crops in November.",2,1,1808,1808,01/08/1808,30/08/1808,Summer,5,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
413,4,"Hailstorms are recorded in August 1808 in Acquaviva delle Fonti, damaging the September grape harvest and causing damage to tree crops in November.",2,1,1808,1808,01/08/1808,30/08/1808,Summer,5,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
414,8,"Excessive heat is recorded in summer 1809 in Acquaviva delle Fonti, causing spontaneous combustion fires in parks and scrubland.",2,1,1809,1809,,,Summer,4,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
415,9,Harsh winter in 1810 in Acquaviva delle Fonti.,2,1,1810,1810,,,Winter,4,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
416,7,Locust invasion between spring 1810 and 1814 in Acquaviva delle Fonti.,2,1,1810,1814,,,,3,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
417,7,Locust invasion in summer 1809 in Acquaviva delle Fonti.,2,1,1809,1809,,,Summer,4,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
418,10,A strong south-westerly wind in Apulia in 1813 killed the locusts.,2,1,1813,1813,,,,3,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
419,9,Excessive cold during summer 1816 in Acquaviva delle Fonti.,2,1,1816,1816,,,Summer,4,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
420,9,Excessive cold between January and March 1817 in Acquaviva delle Fonti.,2,1,1817,1817,01/01/1817,31/03/1817,Winter/Spring,5,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
421,7,The scholar Giuseppe Maria Giovene describes a locust invasion in 1812 in Lecce.,2,1,1812,1812,,,,3,40.35,18.17,Lecce,,TRUE,,
422,7,The scholar Giuseppe Maria Giovene describes the worm invasion that in 1791 destroyed the olive trees in the provinces of Otranto and Bari.,2,3,1791,1791,,,,3,,,Terra d'Otranto/Terra di Bari,,FALSE,,
423,5,"The scholar Giovene records heavy rainfall in Apulia in November 1787, reaching 6 inches and 4/12 lines.",2,4,1787,1787,01/11/1787,30/11/1787,Autumn,5,,,Puglia,Apulia,FALSE,,
424,9,The scholar Giovene records a frost in 1748 in Apulia.,2,3,1748,1748,,,,3,,,Puglia,Apulia,FALSE,,
425,9,The scholar Giovene records a frost in 1755 in Apulia.,2,3,1755,1755,,,,3,,,Puglia,Apulia,FALSE,,
426,9,The scholar Giovene records a frost in 1769 in Apulia.,2,3,1769,1769,,,,3,,,Puglia,Apulia,FALSE,,
427,9,The scholar Giovene records a frost in 1770 in Apulia.,2,3,1770,1770,,,,3,,,Puglia,Apulia,FALSE,,
428,9,The scholar Giovene records a frost in February 1782 in Apulia.,2,3,1782,1782,01/02/1782,28/02/1782,Winter,5,,,Puglia,Apulia,FALSE,,
429,9,The scholar Giovene records in January 1789 extraordinary frosts and cold spells in Apulia.,2,3,1789,1789,01/01/1789,,Winter,5,,,Puglia,Apulia,FALSE,,
430,9,The scholar Giovene records on 8 February 1789 a severe frost in Apulia.,2,3,1789,1789,08/02/1789,08/02/1789,Winter,5,,,Puglia,Apulia,FALSE,,
431,5,The scholar Giovene records on 12 February abundant rainfall.,2,3,1789,1789,12/02/1789,12/02/1789,Winter,5,,,Puglia,Apulia,FALSE,,
432,7,"The scholar Giovene describes a locust invasion in summer 1789 in Apulia, destroying tree crops.",2,3,1789,1789,,,Summer,4,,,Puglia,Apulia,FALSE,,
433,2,The scholar Giovene records in March 1789 a serious famine caused by the poor harvest of the previous year.,2,3,1789,1789,01/03/1789,31/03/1789,Winter/Spring,5,,,Puglia,Apulia,FALSE,,
434,10,"The scholar Giovene records in autumn 1789, particularly between 11 and 12 October, the blowing of furious winds in Apulia.",2,3,1789,1789,11/10/1789,12/10/1789,Autumn,5,,,Puglia,Apulia,FALSE,,
435,5,The scholar Giovene records that October and November 1789 in Apulia were very rainy months.,2,3,1789,1789,01/10/1789,30/11/1789,Autumn,5,,,Puglia,Apulia,FALSE,,
436,9,"The scholar Giovene records that at the end of November 1789 there was excessive cold in Apulia with snowfalls, particularly near San Severo, drying up the olive trees.",2,1,1789,1789,26/11/1789,28/11/1789,Autumn,5,41.68,15.37,San Severo,,TRUE,,
437,5,The scholar Giovene records abundant rainfall in Molfetta in spring 1790.,2,1,1790,1790,,,Spring,4,41.2,16.59,Molfetta,,TRUE,,
438,5,The scholar Giovene records abundant rainfall in Altamura in spring 1790.,2,1,1790,1790,,,Spring,4,40.82,16.55,Altamura,,TRUE,,
439,10,The scholar Giovene records that winds caused great damage to wheat between January and March 1790 in Apulia.,2,3,1790,1790,01/01/1790,31/03/1790,Winter/Spring,5,,,Puglia,Apulia,FALSE,,
440,9,"The scholar Giovene records on 7 April 1790 excessive cold in Apulia, damaging the first bean flowers, almond fruits, and in some places also cereal plants.",2,3,1790,1790,7/4/1790,7/4/1790,Spring,5,,,Puglia,Apulia,FALSE,,
441,7,The scholar Giovene records a locust invasion between April and May 1790 in Apulia.,2,3,1790,1790,01/07/1790,31/05/1790,Spring,5,,,Puglia,Apulia,FALSE,,
442,5,The scholar Giovene records between May and June 1790 heavy rainfall in Apulia causing devastation in many areas.,2,3,1790,1790,01/05/1790,30/06/1790,Spring/Summer,5,,,Puglia,Apulia,FALSE,,
443,4,The scholar Giovene records between May and June 1790 severe hailstorms in Apulia causing devastation in many areas.,2,3,1790,1790,01/05/1790,30/06/1790,Spring/Summer,5,,,Puglia,Apulia,FALSE,,
444,5,"The scholar Giovene records on 23 September 1790 heavy rainfall in Taranto, damaging houses, cotton plants and vineyards.",2,1,1790,1790,23/09/1790,23/09/1790,Autumn,5,40.46,17.26,Taranto,,TRUE,,
445,10,The scholar Giovene records a strong wind between 26 and 27 September 1790 in Apulia.,2,3,1790,1790,26/09/1790,27/09/1790,Autumn,5,,,Puglia,Apulia,FALSE,,
446,10,"The scholar Giovene records a strong wind in Taranto on 12 October 1790, ruining olive groves, uprooting entire trees and devastating houses and workshops.",2,1,1790,1790,12/10/1790,12/10/1790,Autumn,5,40.46,17.26,Taranto,,TRUE,,
447,10,The scholar Giovene records a strong wind in Taranto on 31 October 1790 causing serious damage to the countryside.,2,1,1790,1790,31/01/1790,31/01/1790,Autumn,5,40.46,17.26,Taranto,,TRUE,,
448,17,"The scholar Giovene records a mouse invasion in October 1790 in Apulia, causing great damage to wheat and legume fields.",2,3,1790,1790,01/10/1790,31/10/1790,Autumn,5,,,Puglia,Apulia,FALSE,,
449,10,The scholar Giovene records a very strong north-westerly wind in Molfetta on 31 January 1791.,1,1,1791,1791,31/01/1791,31/01/1791,Winter,5,41.2,16.59,Molfetta,,TRUE,,
